0,0.6961325966850829,1.0
1,0.4722757439520442,1.0
2,0.5730918499353168,1.0
3,0.48236672524897467,1.0
4,0.32651515151515154,1.0
5,0.4493221433182698,1.0
6,0.6666666666666664,1.0
7,0.3912502223012625,1.0
8,0.6154492023509655,1.0
9,0.44488486221215523,1.0
10,0.7598690194651628,1.0
11,0.6401970728879872,1.0
12,0.8051651440618416,1.0
13,0.7282513820192029,1.0
14,0.40638864241348716,1.0
15,0.5623944742900997,1.0
16,0.5812959251837009,1.0
17,0.6731933530851474,1.0
18,0.5342446043165465,1.0
19,0.7672506256703611,1.0
20,0.783230677528313,1.0
21,0.4662485065710872,1.0
22,0.7611681136543014,1.0
23,0.4830699774266365,1.0
24,0.6362777515351914,1.0
25,0.39130434782608675,1.0
26,0.40638864241348716,1.0
27,0.5709799816825853,1.0
28,0.7421326000611058,1.0
29,0.5211830535571542,1.0
30,0.9092863284608771,1.0
31,0.3434994771697453,1.0
32,1.0,1.0
33,0.5037868162692846,1.0
34,0.320777279521674,1.0
35,0.49435382685068996,1.0
36,0.8055299539170505,1.0
37,0.587419056429232,1.0
38,0.8096474150984209,1.0
39,0.5104408352668214,1.0
40,0.49740334679746084,1.0
41,0.532411674347158,1.0
42,0.7592081583683264,1.0
43,0.5269058295964126,1.0
44,0.6217401338564501,1.0
45,0.43343848580441624,1.0
46,0.5647873392680511,1.0
47,0.6312569521690767,1.0
48,0.5717472118959107,1.0
49,0.7272727272727273,1.0
50,0.432521395655036,1.0
51,0.5822898032200358,1.0
52,0.3423019431988042,1.0
53,0.6901083032490974,1.0
54,0.5602198900549723,1.0
55,0.72012987012987,1.0
56,0.6008249312557283,1.0
57,0.6423303834808258,1.0
58,0.47931404072883144,1.0
59,0.5917486752460265,1.0
60,0.4954337899543377,1.0
61,0.2801817395067069,1.0
62,0.45432199918066357,1.0
63,0.5956512189764992,1.0
64,0.7577497129735934,1.0
65,0.6067101584342964,1.0
66,0.3783319002579536,1.0
67,0.7076255190637974,1.0
68,0.32411674347158226,1.0
69,0.632830626450116,1.0
70,0.5983389958474894,1.0
71,0.5342965779467679,1.0
72,0.6995468804461484,1.0
73,0.4955518945634264,1.0
74,0.5534351145038164,1.0
75,0.363860369609856,1.0
76,0.4987565625863499,1.0
77,0.4713874022231372,1.0
78,0.6884214664831922,1.0
79,0.5152022983002151,1.0
80,0.6644016610041522,1.0
81,0.5788130185067005,1.0
82,0.596840757079835,1.0
83,0.7031662269129287,1.0
84,0.7098056537102483,1.0
85,0.3685419058553386,1.0
86,0.501675977653631,1.0
87,0.365662401981015,1.0
88,0.44308320571720233,1.0
89,0.6049608355091384,1.0
90,0.6830215319449345,1.0
91,0.7471331107562781,1.0
92,0.23026646556058322,1.0
93,0.6464868255959849,1.0
94,0.5467559025841238,1.0
95,0.5739533287577213,1.0
96,0.7396125414223808,1.0
97,0.34732349279743885,1.0
98,0.474051248783652,1.0
99,0.5978358881875561,1.0
100,0.7424391114283169,1.0
101,0.7371364653243847,1.0
102,0.6863955119214586,1.0
103,0.405901742269659,1.0
104,0.7460668313613313,1.0
105,0.5544065442197871,1.0
106,0.5325919060858818,1.0
107,0.4484723761279086,1.0
108,0.6758832565284179,1.0
109,0.8,1.0
110,0.7818460253376027,1.0
111,0.4072790294627384,1.0
112,0.7599892008639308,1.0
113,0.3272096346193099,1.0
114,0.4638350261618957,1.0
115,0.7146692920433191,1.0
116,0.3642840726269821,1.0
117,0.4154640076970177,1.0
118,0.4722711267605633,1.0
119,0.41609458428680374,1.0
120,0.6138311782652913,1.0
121,0.5993334567672651,1.0
122,0.7628847204516481,1.0
123,0.5067567567567565,1.0
124,0.5803809862916146,1.0
125,0.5655844155844154,1.0
126,0.4670415495157762,1.0
127,0.4467265725288831,1.0
128,0.1658805031446541,1.0
129,0.5526080857033544,1.0
130,0.691834319526627,1.0
131,0.5530871321407961,1.0
132,0.6249999999999998,1.0
133,0.6409123307198862,1.0
134,0.37831906956330896,1.0
135,0.3737083811710678,1.0
136,0.35337787676317745,1.0
137,0.768576912530847,1.0
138,0.689216991407479,1.0
139,0.7971451021477214,1.0
140,0.5365347798340777,1.0
